City,Status,assignee,Type,name_en,name_zh,OSM Search,GM Search,osm_type,osm_id,GM locatio,OSM location,source,lon,lat,custom_name,comments,wikidata,wikipedia
Seoul,OSM,Upendra,Shopping,Lotte World Tower,乐天世界大厦,https://batpad.github.io/quick-geocode/?name=Lotte%20World%20Tower&city=Seoul,"https://www.google.com/maps/search/Lotte+World+Tower,+Seoul/",node,1805801602,,#N/A,quick-geocode,,,,,Q494895,
Seoul,OSM,Upendra,Shopping,Namdaemun Market,南大门市场,https://batpad.github.io/quick-geocode/?name=Namdaemun%20Market&city=Seoul,"https://www.google.com/maps/search/Namdaemun+Market,+Seoul/",way,78503350,,#N/A,quick-geocode,,,,,Q494687,
Seoul,OSM,arun,Shopping,Noryangjin Fisheries Wholesale Market,鹭梁津水产市场,https://batpad.github.io/quick-geocode/?name=Noryangjin%20Fisheries%20Wholesale%20Market&city=Seoul,"https://www.google.com/maps/search/Noryangjin+Fisheries+Wholesale+Market,+Seoul/",way,38107818,"https://www.google.com.pe/maps/place/Noryangjin+Fisheries+Wholesale+Market/@37.5153005,126.9408681,21z/data=!4m5!3m4!1s0x0:0xf79bdc9cd42d3b35!8m2!3d37.5152131!4d126.9408624",http://www.openstreetmap.org/?mlat=37.5152131&mlon=126.9408624#map=18/37.5153005/126.9408681&layers=D,google,,,,,Q491006,
Seoul,OSM,Upendra,Tourism,Bukchon Hanok Village,北村韩屋村,https://batpad.github.io/quick-geocode/?name=Bukchon%20Hanok%20Village&city=Seoul,"https://www.google.com/maps/search/Bukchon+Hanok+Village,+Seoul/",node,2669684119,,#N/A,quick-geocode,,,,,Q490981,
Seoul,OSM,Upendra,Tourism,Changdeokgung,昌德宫,https://batpad.github.io/quick-geocode/?name=Changdeokgung&city=Seoul,"https://www.google.com/maps/search/Changdeokgung,+Seoul/",way,75958524,,#N/A,quick-geocode,,,,,Q477157,en:Changdeokgung
Seoul,OSM,Upendra,Tourism,Cheonggyecheon,清溪川广场,https://batpad.github.io/quick-geocode/?name=Cheonggyecheon&city=Seoul,"https://www.google.com/maps/search/Cheonggyecheon,+Seoul/",way,368276771,,#N/A,quick-geocode,,,,,Q495437,
Seoul,OSM,Upendra,Tourism,Cheongwadae,青瓦台,https://batpad.github.io/quick-geocode/?name=Cheongwadae&city=Seoul,"https://www.google.com/maps/search/Cheongwadae,+Seoul/",way,301279809,"https://www.google.com.pe/maps/place/Blue+House/@37.5865943,126.9749039,21z/data=!4m5!3m4!1s0x0:0xb16d5f135eaaddc!8m2!3d37.5866076!4d126.974811",http://www.openstreetmap.org/?mlat=37.5866076&mlon=126.974811#map=18/37.5865943/126.9749039&layers=D,google,126.976407,37.583757,,,Q494577,ko:청와대
Seoul,OSM,Upendra,Tourism,Dongdaemun Design Plaza,东大门设计广场,https://batpad.github.io/quick-geocode/?name=Dongdaemun%20Design%20Plaza&city=Seoul,"https://www.google.com/maps/search/Dongdaemun+Design+Plaza,+Seoul/",way,26259470,,#N/A,quick-geocode,,,,,Q5295847,
Seoul,OSM,arun,Tourism,Ewha Womans University,梨花女子大学,https://batpad.github.io/quick-geocode/?name=Ewha%20Womans%20University&city=Seoul,"https://www.google.com/maps/search/Ewha+Womans+University,+Seoul/",relation,6384813,"https://www.google.com/maps/place/Ewha+Womans+University/@37.5618577,126.9468294,17z/data=!3m1!4b1!4m5!3m4!1s0x357c988459902d69:0xf2536b3850f9d80d!8m2!3d37.5618577!4d126.9468294",http://www.openstreetmap.org/?mlat=37.5618577&mlon=126.9468294#map=18/37.5618577/126.9468294&layers=D,geonames,126.946464,37.561704,,,Q41114,en:Ewha Womans University
Seoul,OSM,arun,Tourism,FreedomBridge,自由之桥,https://batpad.github.io/quick-geocode/?name=FreedomBridge&city=Seoul,"https://www.google.com/maps/search/FreedomBridge,+Seoul/",way,31286807,"https://www.google.com/maps/place/Imjingak/@37.8894944,126.7401673,17z/data=!3m1!4b1!4m5!3m4!1s0x357cf2333d5a4d37:0x1016a408cb34f829!8m2!3d37.8894944!4d126.7401673",http://www.openstreetmap.org/?mlat=5a4d37:0x1016a408cb34f829!8m2!/?mlat=37.8894944&mlon=37:0x1016a408cb34f829!8m2!/?mlat=37.8894944&mlon=126.7401673#map=18/37.8894944/126.7401673&layers=D,google,,,,,Q489493,
Seoul,OSM,Upendra,Tourism,Gyeongbok Gung,景福宫,https://batpad.github.io/quick-geocode/?name=Gyeongbok%20Gung&city=Seoul,"https://www.google.com/maps/search/Gyeongbok+Gung,+Seoul/",relation,5501517,"https://www.google.com/maps/place/Gyeongbokgung+Palace/@37.579617,126.977041,17z/data=!3m1!4b1!4m5!3m4!1s0x357ca2c74aeddea1:0x8b3046532cc715f6!8m2!3d37.579617!4d126.977041",http://www.openstreetmap.org/?mlat=37.579617&mlon=126.977041#map=18/37.579617/126.977041&layers=D,geonames,126.97697,37.57857,,,Q482485,en:Gyeongbokgung
Seoul,OSM,Upendra,Tourism,Hongik University,弘益大学,https://batpad.github.io/quick-geocode/?name=Hongik%20University&city=Seoul,"https://www.google.com/maps/search/Hongik+University,+Seoul/",way,216908773,,#N/A,quick-geocode,,,,,Q491511,
Seoul,OSM,Upendra,Tourism,Leeum Samsung Museum of Art,Leeum三星美术馆,https://batpad.github.io/quick-geocode/?name=Leeum%20Samsung%20Museum%20of%20Art&city=Seoul,"https://www.google.com/maps/search/Leeum+Samsung+Museum+of+Art,+Seoul/",way,350284406,,#N/A,quick-geocode,,,,,Q487498,
Seoul,OSM,Upendra,Tourism,Lotte World,乐天世界,https://batpad.github.io/quick-geocode/?name=Lotte%20World&city=Seoul,"https://www.google.com/maps/search/Lotte+World,+Seoul/",way,26281660,,#N/A,quick-geocode,,,,,Q494668,
Seoul,OSM,Upendra,Tourism,N Seoul Tower,N首尔塔,https://batpad.github.io/quick-geocode/?name=N%20Seoul%20Tower&city=Seoul,"https://www.google.com/maps/search/N+Seoul+Tower,+Seoul/",way,370286012,,#N/A,quick-geocode,,,,,Q69134,
Seoul,OSM,arun,Tourism,S.M.Entertainment,韩国SM娱乐有限公司,https://batpad.github.io/quick-geocode/?name=S.M.Entertainment&city=Seoul,"https://www.google.com/maps/search/S.M.Entertainment,+Seoul/",way,356474591,"https://www.google.com/maps/place/SM+Entertainment+Cheongdam+Office/@37.5279268,127.0506902,17z/data=!3m1!4b1!4m5!3m4!1s0x357ca47916d6cee9:0xaf7f92be5acffa56!8m2!3d37.5279268!4d127.0506902",http://www.openstreetmap.org/?mlat=37.5279268&mlon=127.0506902#map=18/37.5279268/127.0506902&layers=D,google,,,,,Q483938,
Seoul,OSM,Upendra,Tourism,Sejong Center,世宗文化会馆,https://batpad.github.io/quick-geocode/?name=Sejong%20Center&city=Seoul,"https://www.google.com/maps/search/Sejong+Center,+Seoul/",way,223158436,"https://www.google.com/maps/place/Sejong+Center/@37.5725254,126.9756429,17z/data=!3m1!4b1!4m5!3m4!1s0x357ca2eb4d3089f9:0xdc83747259b1898d!8m2!3d37.5725254!4d126.9756429",http://www.openstreetmap.org/?mlat=37.5725254&mlon=3089f9:0xdc83747259b1898d!8m2!/?mlat=37.5725254&mlon=126.9756429#map=18/37.5725254/126.9756429&layers=D,google,,,,,Q496974,
Seoul,OSM,Upendra,Tourism,Seoul National University,首尔大学,https://batpad.github.io/quick-geocode/?name=Seoul%20National%20University&city=Seoul,"https://www.google.com/maps/search/Seoul+National+University,+Seoul/",way,173556800,,#N/A,quick-geocode,,,,,Q39913,
Seoul,OSM,Upendra,Tourism,Sungkyunkwan University,成均馆大学,https://batpad.github.io/quick-geocode/?name=Sungkyunkwan%20University&city=Seoul,"https://www.google.com/maps/search/Sungkyunkwan+University,+Seoul/",way,75546222,"https://www.google.com/maps/place/Sungkyunkwan+University/@37.588227,126.993606,17z/data=!3m1!4b1!4m5!3m4!1s0x357ca2d4cdb87315:0x5b2b20a2005c6114!8m2!3d37.588227!4d126.993606",http://www.openstreetmap.org/?mlat=37.588227&mlon=126.993606#map=18/37.588227/126.993606&layers=D,google,,,,,Q41085,
Seoul,OSM,Upendra,Tourism,The Han River Grand Bridge,汉江大桥,https://batpad.github.io/quick-geocode/?name=The%20Han%20River%20Grand%20Bridge&city=Seoul,"https://www.google.com/maps/search/The+Han+River+Grand+Bridge,+Seoul/",way,37928409,"https://www.google.com/maps/place/Banpo+Bridge/@37.5150997,126.9959593,17.17z/data=!4m5!3m4!1s0x357ca22adfff9221:0xea0c65492d5da08d!8m2!3d37.5156865!4d126.9960697",http://www.openstreetmap.org/?mlat=37.5156865&mlon=126.9960697#map=18/37.5150997/126.9959593&layers=D,,,,,Not found,Q255506,
SF,OSM,,Hotel,Buena Vista Park,康姆斯福海特布纳维斯塔公园公寓酒店,https://batpad.github.io/quick-geocode/?name=Buena%20Vista%20Park&city=SF,"https://www.google.com/maps/search/Buena+Vista+Park,+SF/",way,7459901,,#N/A,,-122.4413157,37.76901055,Haight Buena Vista Park,"ningun hotel con ese nombre, solo un parque """"Buena Vista Park. En fb se encuentra con ""
Buena Vista Park-Haight Ashbury SF,Ca""",Q2749189,
SF,OSM,,Hotel,W San Francisco,旧金山W酒店,https://batpad.github.io/quick-geocode/?name=W%20San%20Francisco&city=SF,"https://www.google.com/maps/search/W+San+Francisco,+SF/",node,3455075365,,#N/A,,-122.4004934,37.7852231,W San Francisco,,Q2648096,
SF,OSM,,Tourism,Alcatraz Island,恶魔岛,https://batpad.github.io/quick-geocode/?name=Alcatraz%20Island&city=SF,"https://www.google.com/maps/search/Alcatraz+Island,+SF/",way,295140461,,#N/A,,-122.4229949,37.8267288,Alcatraz Island,done,Q131354,
SF,OSM,,Tourism,California Academy of Sciences,自然科学馆,https://batpad.github.io/quick-geocode/?name=California%20Academy%20of%20Sciences&city=SF,"https://www.google.com/maps/search/California+Academy+of+Sciences,+SF/",way,28695389,,#N/A,,-122.4660866,37.7698251,California Academy of Sciences,,Q965731,
SF,OSM,,Tourism,De Young Museum,笛洋美术馆,https://batpad.github.io/quick-geocode/?name=De%20Young%20Museum&city=SF,"https://www.google.com/maps/search/De+Young+Museum,+SF/",relation,1652482,,#N/A,,-122.4687203,37.7714977,Young Museum,,Q1470276,en:De Young (museum)
SF,OSM,,Tourism,Grace Cathedral,恩典座堂,https://batpad.github.io/quick-geocode/?name=Grace%20Cathedral&city=SF,"https://www.google.com/maps/search/Grace+Cathedral,+SF/",way,32946942,,#N/A,,-122.4134969,37.7918279,Grace Cathedral,,Q3082361,
SF,OSM,,Tourism,Jack Kerouac Alley,杰克·凯鲁亚克街,https://batpad.github.io/quick-geocode/?name=Jack%20Kerouac%20Alley&city=SF,"https://www.google.com/maps/search/Jack+Kerouac+Alley,+SF/",way,8916865,,#N/A,,-122.4065815,37.7975528,Jack Kerouac Alley,,Q3805604,
SF,OSM,,Tourism,Lombard Street,九曲花街,https://batpad.github.io/quick-geocode/?name=Lombard%20Street&city=SF,"https://www.google.com/maps/search/Lombard+Street,+SF/",node,4432602293,,#N/A,,-122.4187245,37.802116,Lombard Street,done,Q930276,
SF,OSM,,Tourism,Lotta's Fountain,洛塔喷泉,https://batpad.github.io/quick-geocode/?name=Lotta's%20Fountain&city=SF,"https://www.google.com/maps/search/Lotta's+Fountain,+SF/",node,358803316,,#N/A,google,-122.4033368,37.7879089,Lotta's Fountain,,Q12061379,
SF,OSM,,Tourism,San Francisco Bay Bridge,旧金山海湾大桥,https://batpad.github.io/quick-geocode/?name=San%20Francisco%20Bay%20Bridge&city=SF,"https://www.google.com/maps/search/San+Francisco+Bay+Bridge,+SF/",way,394443191,,#N/A,"Google maps, wego.here, facebook",-122.3712202,37.80421053,San Francisco Bay Bridge,,Q771404,
SF,OSM,,Tourism,Twin Peaks,双峰,https://batpad.github.io/quick-geocode/?name=Twin%20Peaks&city=SF,"https://www.google.com/maps/search/Twin+Peaks,+SF/",node,1183479527,,#N/A,,-122.4464800,37.7546400,Twin Peaks,,Q1344297,
Siem Reap,OSM,arun,Tourism,Angkor Thom,通王城,https://batpad.github.io/quick-geocode/?name=Angkor%20Thom&city=Siem%20Reap,"https://www.google.com/maps/search/Angkor+Thom,+Siem+Reap/",relation,2765784,,#N/A,osm-nominatim,,,,,Q223665,
Siem Reap,OSM,arun,Tourism,Angkor Wat,吴哥窟,https://batpad.github.io/quick-geocode/?name=Angkor%20Wat&city=Siem%20Reap,"https://www.google.com/maps/search/Angkor+Wat,+Siem+Reap/",way,91217761,,#N/A,,,,,,Q43473,en:Angkor Wat
